transsactionID,ingredient,qty,orderID,timestamp
15,avocado,1,88,2022-01-02 11:49:20
16,chocolateChipCookie,2,88,2022-01-02 11:49:20
17,vanillaIceCream,1,88,2022-01-02 11:49:20
18,burgerPatty,2,88,2022-01-02 11:49:20
0,breadSlice,2,89,2022-01-02 11:52:04
1,burgerPatty,6,89,2022-01-02 11:52:04
2,americanCheese,6,89,2022-01-02 11:52:04
3,choppedOnion,1,89,2022-01-02 11:52:04
4,bun,10,89,2022-01-02 11:52:04
5,beanburgerPatty,6,89,2022-01-02 11:52:04
6,bacon,12,89,2022-01-02 11:52:04
7,drinkCup,4,89,2022-01-02 11:52:04
8,potato,12,89,2022-01-02 11:52:04
9,chickenPatty,1,89,2022-01-02 11:52:04
10,avocado,1,89,2022-01-02 11:52:04
11,shakeCup,1,89,2022-01-02 11:52:04
12,shakeLid,1,89,2022-01-02 11:52:04
13,vanillaIceCream,2,89,2022-01-02 11:52:04
14,milk,1,89,2022-01-02 11:52:04
15,iceCreamCup,1,89,2022-01-02 11:52:04
16,oreoIceCream,2,89,2022-01-02 11:52:04
17,beanBurgerPatty,1,89,2022-01-02 11:52:04
18,spicyChickenPatty,1,89,2022-01-02 11:52:04
0,bun,7,90,2022-01-02 11:56:55
1,burgerPatty,5,90,2022-01-02 11:56:55
2,bacon,10,90,2022-01-02 11:56:55
3,drinkCup,9,90,2022-01-02 11:56:55
4,americanCheese,4,90,2022-01-02 11:56:55
5,potato,18,90,2022-01-02 11:56:55
6,beanburgerPatty,3,90,2022-01-02 11:56:55
7,sugarCookie,4,90,2022-01-02 11:56:55
8,vanillaIceCream,2,90,2022-01-02 11:56:55
9,shakeCup,1,90,2022-01-02 11:56:55
10,shakeLid,1,90,2022-01-02 11:56:55
11,oreoIceCream,4,90,2022-01-02 11:56:55
12,milk,1,90,2022-01-02 11:56:55
13,iceCreamCup,1,90,2022-01-02 11:56:55
14,subroll,1,90,2022-01-02 11:56:55
15,choppedChicken,1,90,2022-01-02 11:56:55
16,greenPepper,1,90,2022-01-02 11:56:55
17,redPepper,1,90,2022-01-02 11:56:55
18,choppedOnion,1,90,2022-01-02 11:56:55
19,provoloneCheese,1,90,2022-01-02 11:56:55
20,beanBurgerPatty,1,90,2022-01-02 11:56:55
0,iceCreamCup,1,91,2022-01-02 11:57:18
1,strawberryIceCream,2,91,2022-01-02 11:57:18
2,bun,5,91,2022-01-02 11:57:18
3,burgerPatty,3,91,2022-01-02 11:57:18
4,americanCheese,5,91,2022-01-02 11:57:18
5,sugarCookie,2,91,2022-01-02 11:57:18
6,vanillaIceCream,2,91,2022-01-02 11:57:18
7,drinkCup,3,91,2022-01-02 11:57:18
8,potato,9,91,2022-01-02 11:57:18
9,beanBurgerPatty,1,91,2022-01-02 11:57:18
10,chocolateChipCookie,2,91,2022-01-02 11:57:18
11,chickenPatty,1,91,2022-01-02 11:57:18
12,avocado,1,91,2022-01-02 11:57:18
13,bacon,2,91,2022-01-02 11:57:18
14,spicyChickenPatty,1,91,2022-01-02 11:57:18
0,bun,8,92,2022-01-02 11:57:41
1,beanBurgerPatty,3,92,2022-01-02 11:57:41
2,americanCheese,5,92,2022-01-02 11:57:41
3,subroll,1,92,2022-01-02 11:57:41
4,choppedChicken,1,92,2022-01-02 11:57:41
5,greenPepper,1,92,2022-01-02 11:57:41
6,redPepper,1,92,2022-01-02 11:57:41
7,choppedOnion,1,92,2022-01-02 11:57:41
8,provoloneCheese,1,92,2022-01-02 11:57:41
9,burgerPatty,5,92,2022-01-02 11:57:41
10,bacon,4,92,2022-01-02 11:57:41
11,shakeCup,1,92,2022-01-02 11:57:41
12,shakeLid,1,92,2022-01-02 11:57:41
13,strawberryIceCream,2,92,2022-01-02 11:57:41
14,milk,1,92,2022-01-02 11:57:41
15,chickenPatty,1,92,2022-01-02 11:57:41
16,potato,6,92,2022-01-02 11:57:41
17,beanburgerPatty,1,92,2022-01-02 11:57:41
18,drinkCup,1,92,2022-01-02 11:57:41
0,bun,7,93,2022-01-02 12:03:24
1,beanburgerPatty,8,93,2022-01-02 12:03:24
2,americanCheese,7,93,2022-01-02 12:03:24
3,bacon,6,93,2022-01-02 12:03:24
4,drinkCup,5,93,2022-01-02 12:03:24
5,potato,15,93,2022-01-02 12:03:24
6,subroll,1,93,2022-01-02 12:03:24
7,choppedChicken,1,93,2022-01-02 12:03:24
8,greenPepper,1,93,2022-01-02 12:03:24
9,redPepper,1,93,2022-01-02 12:03:24
10,choppedOnion,1,93,2022-01-02 12:03:24
11,provoloneCheese,1,93,2022-01-02 12:03:24
12,burgerPatty,4,93,2022-01-02 12:03:24
13,bottledWater,1,93,2022-01-02 12:03:24
14,shakeCup,1,93,2022-01-02 12:03:24
15,shakeLid,1,93,2022-01-02 12:03:24
16,oreoIceCream,2,93,2022-01-02 12:03:24
17,milk,1,93,2022-01-02 12:03:24
18,chickenPatty,1,93,2022-01-02 12:03:24
19,avocado,1,93,2022-01-02 12:03:24
20,chickenFinger,3,93,2022-01-02 12:03:24
0,bun,5,94,2022-01-02 12:05:04
1,beanburgerPatty,5,94,2022-01-02 12:05:04
2,americanCheese,4,94,2022-01-02 12:05:04
3,drinkCup,6,94,2022-01-02 12:05:04
4,potato,18,94,2022-01-02 12:05:04
5,breadSlice,2,94,2022-01-02 12:05:04
6,burgerPatty,2,94,2022-01-02 12:05:04
7,choppedOnion,1,94,2022-01-02 12:05:04
8,salad,1,94,2022-01-02 12:05:04
9,sugarCookie,2,94,2022-01-02 12:05:04
10,vanillaIceCream,1,94,2022-01-02 12:05:04
11,bacon,4,94,2022-01-02 12:05:04
12,iceCreamCup,1,94,2022-01-02 12:05:04
13,oreoIceCream,2,94,2022-01-02 12:05:04
14,chickenPatty,1,94,2022-01-02 12:05:04
15,bottledWater,1,94,2022-01-02 12:05:04
0,chocolateChipCookie,2,95,2022-01-02 12:05:50
1,vanillaIceCream,1,95,2022-01-02 12:05:50
2,bun,3,95,2022-01-02 12:05:50
3,beanburgerPatty,4,95,2022-01-02 12:05:50
4,americanCheese,4,95,2022-01-02 12:05:50
5,bacon,4,95,2022-01-02 12:05:50
6,drinkCup,2,95,2022-01-02 12:05:50
7,potato,6,95,2022-01-02 12:05:50
8,burgerPatty,2,95,2022-01-02 12:05:50
9,subroll,1,95,2022-01-02 12:05:50
10,choppedChicken,1,95,2022-01-02 12:05:50
11,greenPepper,1,95,2022-01-02 12:05:50
12,redPepper,1,95,2022-01-02 12:05:50
13,choppedOnion,1,95,2022-01-02 12:05:50
14,provoloneCheese,1,95,2022-01-02 12:05:50
0,bun,4,96,2022-01-02 12:05:54
1,spicyChickenPatty,1,96,2022-01-02 12:05:54
2,chickenPatty,2,96,2022-01-02 12:05:54
3,drinkCup,2,96,2022-01-02 12:05:54
4,potato,6,96,2022-01-02 12:05:54
5,burgerPatty,2,96,2022-01-02 12:05:54
6,americanCheese,2,96,2022-01-02 12:05:54
7,bacon,2,96,2022-01-02 12:05:54
0,bun,7,97,2022-01-02 12:15:24
1,chickenPatty,1,97,2022-01-02 12:15:24
2,americanCheese,6,97,2022-01-02 12:15:24
3,avocado,1,97,2022-01-02 12:15:24
4,bacon,10,97,2022-01-02 12:15:24
5,drinkCup,5,97,2022-01-02 12:15:24
6,potato,15,97,2022-01-02 12:15:24
7,burgerPatty,6,97,2022-01-02 12:15:24
8,sugarCookie,2,97,2022-01-02 12:15:24
9,vanillaIceCream,3,97,2022-01-02 12:15:24
10,beanBurgerPatty,1,97,2022-01-02 12:15:24
11,spicyChickenPatty,1,97,2022-01-02 12:15:24
12,chocolateChipCookie,2,97,2022-01-02 12:15:24
13,shakeCup,1,97,2022-01-02 12:15:24
14,shakeLid,1,97,2022-01-02 12:15:24
15,rootBeer,1,97,2022-01-02 12:15:24
16,iceCreamCup,1,97,2022-01-02 12:15:24
17,chocolateIceCream,2,97,2022-01-02 12:15:24
18,subroll,1,97,2022-01-02 12:15:24
19,choppedChicken,1,97,2022-01-02 12:15:24
20,greenPepper,1,97,2022-01-02 12:15:24
21,redPepper,1,97,2022-01-02 12:15:24
22,choppedOnion,1,97,2022-01-02 12:15:24
23,provoloneCheese,1,97,2022-01-02 12:15:24
0,bun,9,98,2022-01-02 12:24:27
1,spicyChickenPatty,1,98,2022-01-02 12:24:27
2,drinkCup,4,98,2022-01-02 12:24:27
3,potato,12,98,2022-01-02 12:24:27
4,chocolateChipCookie,2,98,2022-01-02 12:24:27
5,vanillaIceCream,3,98,2022-01-02 12:24:27
6,bottledWater,1,98,2022-01-02 12:24:27
7,chickenPatty,2,98,2022-01-02 12:24:27
8,shakeCup,1,98,2022-01-02 12:24:27
9,shakeLid,1,98,2022-01-02 12:24:27
10,milk,1,98,2022-01-02 12:24:27
11,beanburgerPatty,6,98,2022-01-02 12:24:27
12,burgerPatty,3,98,2022-01-02 12:24:27
13,americanCheese,4,98,2022-01-02 12:24:27
14,bacon,6,98,2022-01-02 12:24:27
15,beanBurgerPatty,1,98,2022-01-02 12:24:27
16,breadSlice,2,98,2022-01-02 12:24:27
17,choppedOnion,1,98,2022-01-02 12:24:27
0,shakeCup,2,99,2022-01-02 12:25:48
1,shakeLid,2,99,2022-01-02 12:25:48
2,rootBeer,2,99,2022-01-02 12:25:48
3,vanillaIceCream,2,99,2022-01-02 12:25:48
4,bun,3,99,2022-01-02 12:25:48
5,chickenPatty,2,99,2022-01-02 12:25:48
6,americanCheese,2,99,2022-01-02 12:25:48
7,avocado,1,99,2022-01-02 12:25:48
8,bacon,2,99,2022-01-02 12:25:48
9,burgerPatty,1,99,2022-01-02 12:25:48
10,drinkCup,1,99,2022-01-02 12:25:48
11,potato,3,99,2022-01-02 12:25:48
0,bun,8,100,2022-01-02 12:29:04
1,chickenPatty,2,100,2022-01-02 12:29:04
2,americanCheese,4,100,2022-01-02 12:29:04
3,avocado,1,100,2022-01-02 12:29:04
4,bacon,6,100,2022-01-02 12:29:04
5,beanburgerPatty,3,100,2022-01-02 12:29:04
6,drinkCup,3,100,2022-01-02 12:29:04
7,potato,6,100,2022-01-02 12:29:04
8,shakeCup,1,100,2022-01-02 12:29:04
9,shakeLid,1,100,2022-01-02 12:29:04
10,strawberryIceCream,2,100,2022-01-02 12:29:04
11,milk,1,100,2022-01-02 12:29:04
12,burgerPatty,4,100,2022-01-02 12:29:04
13,spicyChickenPatty,1,100,2022-01-02 12:29:04
0,bun,3,101,2022-01-02 12:29:15
1,burgerPatty,5,101,2022-01-02 12:29:15
2,americanCheese,5,101,2022-01-02 12:29:15
3,bacon,4,101,2022-01-02 12:29:15
4,iceCreamCup,1,101,2022-01-02 12:29:15
5,strawberryIceCream,2,101,2022-01-02 12:29:15
6,salad,1,101,2022-01-02 12:29:15
0,bun,1,102,2022-01-02 12:30:16
1,spicyChickenPatty,1,102,2022-01-02 12:30:16
0,sugarCookie,2,103,2022-01-02 12:31:52
1,vanillaIceCream,3,103,2022-01-02 12:31:52
2,bun,9,103,2022-01-02 12:31:52
3,beanburgerPatty,10,103,2022-01-02 12:31:52
4,bacon,12,103,2022-01-02 12:31:52
5,beanBurgerPatty,3,103,2022-01-02 12:31:52
6,americanCheese,5,103,2022-01-02 12:31:52
7,burgerPatty,2,103,2022-01-02 12:31:52
8,drinkCup,3,103,2022-01-02 12:31:52
9,potato,9,103,2022-01-02 12:31:52
10,shakeCup,1,103,2022-01-02 12:31:52
11,shakeLid,1,103,2022-01-02 12:31:52
12,milk,1,103,2022-01-02 12:31:52
0,bun,4,104,2022-01-02 12:35:49
1,burgerPatty,8,104,2022-01-02 12:35:49
2,americanCheese,4,104,2022-01-02 12:35:49
3,bacon,6,104,2022-01-02 12:35:49
4,iceCreamCup,1,104,2022-01-02 12:35:49
5,strawberryIceCream,2,104,2022-01-02 12:35:49
0,shakeCup,3,105,2022-01-02 12:37:20
1,shakeLid,3,105,2022-01-02 12:37:20
2,rootBeer,1,105,2022-01-02 12:37:20
3,vanillaIceCream,1,105,2022-01-02 12:37:20
4,chocolateIceCream,2,105,2022-01-02 12:37:20
5,milk,2,105,2022-01-02 12:37:20
6,bun,7,105,2022-01-02 12:37:20
7,burgerPatty,5,105,2022-01-02 12:37:20
8,bacon,6,105,2022-01-02 12:37:20
9,bottledWater,1,105,2022-01-02 12:37:20
10,chickenPatty,1,105,2022-01-02 12:37:20
11,drinkCup,5,105,2022-01-02 12:37:20
12,potato,15,105,2022-01-02 12:37:20
13,strawberryIceCream,2,105,2022-01-02 12:37:20
14,beanburgerPatty,3,105,2022-01-02 12:37:20
15,americanCheese,3,105,2022-01-02 12:37:20
16,beanBurgerPatty,2,105,2022-01-02 12:37:20
0,bun,2,106,2022-01-02 12:39:02
1,burgerPatty,2,106,2022-01-02 12:39:02
2,americanCheese,3,106,2022-01-02 12:39:02
3,chickenPatty,1,106,2022-01-02 12:39:02
4,avocado,1,106,2022-01-02 12:39:02
5,bacon,2,106,2022-01-02 12:39:02
6,bottledWater,1,106,2022-01-02 12:39:02
0,bun,3,107,2022-01-02 12:41:51
1,chickenPatty,2,107,2022-01-02 12:41:51
2,burgerPatty,2,107,2022-01-02 12:41:51
3,americanCheese,1,107,2022-01-02 12:41:51
4,avocado,1,107,2022-01-02 12:41:51
5,bacon,2,107,2022-01-02 12:41:51
6,drinkCup,1,107,2022-01-02 12:41:51
7,potato,3,107,2022-01-02 12:41:51
0,shakeCup,3,108,2022-01-02 12:55:48
1,shakeLid,3,108,2022-01-02 12:55:48
2,chocolateIceCream,2,108,2022-01-02 12:55:48
3,milk,3,108,2022-01-02 12:55:48
4,bun,11,108,2022-01-02 12:55:48
5,burgerPatty,10,108,2022-01-02 12:55:48
6,americanCheese,8,108,2022-01-02 12:55:48
7,bacon,8,108,2022-01-02 12:55:48
8,beanburgerPatty,4,108,2022-01-02 12:55:48
9,drinkCup,7,108,2022-01-02 12:55:48
10,potato,21,108,2022-01-02 12:55:48
11,strawberryIceCream,2,108,2022-01-02 12:55:48
12,chickenPatty,2,108,2022-01-02 12:55:48
13,iceCreamCup,1,108,2022-01-02 12:55:48
14,vanillaIceCream,2,108,2022-01-02 12:55:48
15,oreoIceCream,2,108,2022-01-02 12:55:48
16,beanBurgerPatty,1,108,2022-01-02 12:55:48
0,iceCreamCup,1,109,2022-01-02 12:56:05
1,vanillaIceCream,2,109,2022-01-02 12:56:05
2,chickenFinger,3,109,2022-01-02 12:56:05
3,drinkCup,3,109,2022-01-02 12:56:05
4,potato,9,109,2022-01-02 12:56:05
5,bun,3,109,2022-01-02 12:56:05
6,burgerPatty,5,109,2022-01-02 12:56:05
7,americanCheese,7,109,2022-01-02 12:56:05
8,breadSlice,4,109,2022-01-02 12:56:05
9,choppedOnion,2,109,2022-01-02 12:56:05
10,shakeCup,1,109,2022-01-02 12:56:05
11,shakeLid,1,109,2022-01-02 12:56:05
12,strawberryIceCream,2,109,2022-01-02 12:56:05
13,milk,1,109,2022-01-02 12:56:05
14,bacon,2,109,2022-01-02 12:56:05
15,beanBurgerPatty,2,109,2022-01-02 12:56:05
0,bun,1,110,2022-01-02 13:03:52
1,beanburgerPatty,2,110,2022-01-02 13:03:52
2,americanCheese,2,110,2022-01-02 13:03:52
3,bacon,2,110,2022-01-02 13:03:52
4,drinkCup,1,110,2022-01-02 13:03:52
5,potato,3,110,2022-01-02 13:03:52
6,iceCreamCup,2,110,2022-01-02 13:03:52
7,strawberryIceCream,2,110,2022-01-02 13:03:52
8,chocolateIceCream,2,110,2022-01-02 13:03:52
0,bun,6,111,2022-01-02 13:07:13
1,burgerPatty,3,111,2022-01-02 13:07:13
2,americanCheese,4,111,2022-01-02 13:07:13
3,drinkCup,5,111,2022-01-02 13:07:13
4,potato,15,111,2022-01-02 13:07:13
5,beanburgerPatty,3,111,2022-01-02 13:07:13
6,bacon,6,111,2022-01-02 13:07:13
7,chickenFinger,3,111,2022-01-02 13:07:13
8,shakeCup,1,111,2022-01-02 13:07:13
9,shakeLid,1,111,2022-01-02 13:07:13
10,rootBeer,1,111,2022-01-02 13:07:13
11,vanillaIceCream,1,111,2022-01-02 13:07:13
12,spicyChickenPatty,2,111,2022-01-02 13:07:13
13,bottledWater,1,111,2022-01-02 13:07:13
14,iceCreamCup,1,111,2022-01-02 13:07:13
15,strawberryIceCream,2,111,2022-01-02 13:07:13
0,drinkCup,6,112,2022-01-02 13:11:07
1,bun,5,112,2022-01-02 13:11:07
2,beanburgerPatty,3,112,2022-01-02 13:11:07
3,americanCheese,4,112,2022-01-02 13:11:07
4,potato,9,112,2022-01-02 13:11:07
5,iceCreamCup,1,112,2022-01-02 13:11:07
6,oreoIceCream,2,112,2022-01-02 13:11:07
7,spicyChickenPatty,2,112,2022-01-02 13:11:07
8,burgerPatty,1,112,2022-01-02 13:11:07
9,bacon,2,112,2022-01-02 13:11:07
10,chocolateChipCookie,2,112,2022-01-02 13:11:07
11,vanillaIceCream,1,112,2022-01-02 13:11:07
0,bun,2,113,2022-01-02 13:12:36
1,burgerPatty,2,113,2022-01-02 13:12:36
2,drinkCup,1,113,2022-01-02 13:12:36
3,potato,3,113,2022-01-02 13:12:36
4,chickenPatty,1,113,2022-01-02 13:12:36
5,americanCheese,1,113,2022-01-02 13:12:36
6,avocado,1,113,2022-01-02 13:12:36
7,bacon,2,113,2022-01-02 13:12:36
0,bun,6,114,2022-01-02 13:13:05
1,burgerPatty,3,114,2022-01-02 13:13:05
2,bacon,6,114,2022-01-02 13:13:05
3,drinkCup,4,114,2022-01-02 13:13:05
4,potato,9,114,2022-01-02 13:13:05
5,beanBurgerPatty,3,114,2022-01-02 13:13:05
6,americanCheese,4,114,2022-01-02 13:13:05
7,chickenPatty,1,114,2022-01-02 13:13:05
8,beanburgerPatty,2,114,2022-01-02 13:13:05
9,shakeCup,1,114,2022-01-02 13:13:05
10,shakeLid,1,114,2022-01-02 13:13:05
11,rootBeer,1,114,2022-01-02 13:13:05
12,vanillaIceCream,1,114,2022-01-02 13:13:05
13,bottledWater,1,114,2022-01-02 13:13:05
0,bun,6,115,2022-01-02 13:13:52
1,burgerPatty,4,115,2022-01-02 13:13:52
2,americanCheese,6,115,2022-01-02 13:13:52
3,drinkCup,4,115,2022-01-02 13:13:52
4,potato,12,115,2022-01-02 13:13:52
5,spicyChickenPatty,1,115,2022-01-02 13:13:52
6,beanBurgerPatty,2,115,2022-01-02 13:13:52
7,bacon,4,115,2022-01-02 13:13:52
8,chickenPatty,1,115,2022-01-02 13:13:52
9,avocado,1,115,2022-01-02 13:13:52
0,bun,3,116,2022-01-02 13:16:41
1,burgerPatty,3,116,2022-01-02 13:16:41
2,drinkCup,3,116,2022-01-02 13:16:41
3,potato,9,116,2022-01-02 13:16:41
4,iceCreamCup,1,116,2022-01-02 13:16:41
5,chocolateIceCream,2,116,2022-01-02 13:16:41
6,chickenFinger,3,116,2022-01-02 13:16:41
7,americanCheese,1,116,2022-01-02 13:16:41
8,bacon,2,116,2022-01-02 13:16:41
9,beanburgerPatty,2,116,2022-01-02 13:16:41
0,bun,2,117,2022-01-02 13:17:33
1,beanBurgerPatty,1,117,2022-01-02 13:17:33
2,americanCheese,1,117,2022-01-02 13:17:33
3,bacon,2,117,2022-01-02 13:17:33
4,beanburgerPatty,1,117,2022-01-02 13:17:33
5,drinkCup,1,117,2022-01-02 13:17:33
6,potato,3,117,2022-01-02 13:17:33
0,bun,3,118,2022-01-02 13:20:38
1,burgerPatty,2,118,2022-01-02 13:20:38
2,americanCheese,2,118,2022-01-02 13:20:38
3,bacon,6,118,2022-01-02 13:20:38
4,bottledWater,1,118,2022-01-02 13:20:38
5,beanBurgerPatty,1,118,2022-01-02 13:20:38
6,shakeCup,1,118,2022-01-02 13:20:38
7,shakeLid,1,118,2022-01-02 13:20:38
8,vanillaIceCream,2,118,2022-01-02 13:20:38
9,milk,1,118,2022-01-02 13:20:38
10,beanburgerPatty,2,118,2022-01-02 13:20:38
11,drinkCup,1,118,2022-01-02 13:20:38
12,potato,3,118,2022-01-02 13:20:38
0,bun,2,119,2022-01-02 13:24:05
1,burgerPatty,2,119,2022-01-02 13:24:05
2,americanCheese,2,119,2022-01-02 13:24:05
3,beanburgerPatty,1,119,2022-01-02 13:24:05
4,drinkCup,1,119,2022-01-02 13:24:05
5,potato,3,119,2022-01-02 13:24:05
0,chocolateChipCookie,2,120,2022-01-02 13:28:16
1,vanillaIceCream,4,120,2022-01-02 13:28:16
2,bun,2,120,2022-01-02 13:28:16
3,beanburgerPatty,3,120,2022-01-02 13:28:16
4,drinkCup,2,120,2022-01-02 13:28:16
5,potato,6,120,2022-01-02 13:28:16
6,shakeCup,2,120,2022-01-02 13:28:16
7,shakeLid,2,120,2022-01-02 13:28:16
8,milk,1,120,2022-01-02 13:28:16
9,rootBeer,1,120,2022-01-02 13:28:16
0,bun,5,121,2022-01-02 13:33:18
1,burgerPatty,4,121,2022-01-02 13:33:18
2,bacon,8,121,2022-01-02 13:33:18
3,beanBurgerPatty,1,121,2022-01-02 13:33:18
4,spicyChickenPatty,1,121,2022-01-02 13:33:18
5,drinkCup,2,121,2022-01-02 13:33:18
6,potato,6,121,2022-01-02 13:33:18
7,chickenPatty,1,121,2022-01-02 13:33:18
8,americanCheese,3,121,2022-01-02 13:33:18
9,avocado,1,121,2022-01-02 13:33:18
10,chocolateChipCookie,4,121,2022-01-02 13:33:18
11,vanillaIceCream,2,121,2022-01-02 13:33:18
12,breadSlice,2,121,2022-01-02 13:33:18
13,choppedOnion,1,121,2022-01-02 13:33:18
0,bun,6,122,2022-01-02 13:34:32
1,beanburgerPatty,6,122,2022-01-02 13:34:32
2,bacon,6,122,2022-01-02 13:34:32
3,subroll,1,122,2022-01-02 13:34:32
4,choppedChicken,1,122,2022-01-02 13:34:32
5,greenPepper,1,122,2022-01-02 13:34:32
6,redPepper,1,122,2022-01-02 13:34:32
7,choppedOnion,1,122,2022-01-02 13:34:32
8,provoloneCheese,1,122,2022-01-02 13:34:32
9,iceCreamCup,2,122,2022-01-02 13:34:32
10,vanillaIceCream,4,122,2022-01-02 13:34:32
11,burgerPatty,1,122,2022-01-02 13:34:32
12,americanCheese,4,122,2022-01-02 13:34:32
13,drinkCup,3,122,2022-01-02 13:34:32
14,potato,9,122,2022-01-02 13:34:32
15,beanBurgerPatty,2,122,2022-01-02 13:34:32
16,shakeCup,2,122,2022-01-02 13:34:32
17,shakeLid,2,122,2022-01-02 13:34:32
18,oreoIceCream,4,122,2022-01-02 13:34:32
19,milk,2,122,2022-01-02 13:34:32
0,bun,1,123,2022-01-02 13:36:51
1,spicyChickenPatty,1,123,2022-01-02 13:36:51
0,bun,9,124,2022-01-02 13:39:38
1,burgerPatty,7,124,2022-01-02 13:39:38
2,americanCheese,9,124,2022-01-02 13:39:38
3,bacon,8,124,2022-01-02 13:39:38
4,beanburgerPatty,5,124,2022-01-02 13:39:38
5,drinkCup,7,124,2022-01-02 13:39:38
6,potato,21,124,2022-01-02 13:39:38
7,breadSlice,4,124,2022-01-02 13:39:38
8,choppedOnion,2,124,2022-01-02 13:39:38
9,beanBurgerPatty,3,124,2022-01-02 13:39:38
0,shakeCup,2,125,2022-01-02 14:07:31
1,shakeLid,2,125,2022-01-02 14:07:31
2,strawberryIceCream,4,125,2022-01-02 14:07:31
3,milk,1,125,2022-01-02 14:07:31
4,bun,11,125,2022-01-02 14:07:31
5,beanburgerPatty,4,125,2022-01-02 14:07:31
6,drinkCup,5,125,2022-01-02 14:07:31
7,potato,12,125,2022-01-02 14:07:31
8,burgerPatty,3,125,2022-01-02 14:07:31
9,bacon,4,125,2022-01-02 14:07:31
10,iceCreamCup,1,125,2022-01-02 14:07:31
11,beanBurgerPatty,4,125,2022-01-02 14:07:31
12,rootBeer,1,125,2022-01-02 14:07:31
13,vanillaIceCream,1,125,2022-01-02 14:07:31
14,americanCheese,5,125,2022-01-02 14:07:31
15,chickenPatty,3,125,2022-01-02 14:07:31
16,spicyChickenPatty,1,125,2022-01-02 14:07:31
0,bun,7,126,2022-01-02 14:09:08
1,beanburgerPatty,5,126,2022-01-02 14:09:08
2,americanCheese,9,126,2022-01-02 14:09:08
3,bacon,8,126,2022-01-02 14:09:08
4,drinkCup,6,126,2022-01-02 14:09:08
5,potato,15,126,2022-01-02 14:09:08
6,subroll,2,126,2022-01-02 14:09:08
7,choppedChicken,2,126,2022-01-02 14:09:08
8,greenPepper,2,126,2022-01-02 14:09:08
9,redPepper,2,126,2022-01-02 14:09:08
10,choppedOnion,2,126,2022-01-02 14:09:08
11,provoloneCheese,2,126,2022-01-02 14:09:08
12,burgerPatty,4,126,2022-01-02 14:09:08
13,iceCreamCup,2,126,2022-01-02 14:09:08
14,chocolateIceCream,2,126,2022-01-02 14:09:08
15,beanBurgerPatty,2,126,2022-01-02 14:09:08
16,strawberryIceCream,2,126,2022-01-02 14:09:08
17,sugarCookie,2,126,2022-01-02 14:09:08
18,vanillaIceCream,1,126,2022-01-02 14:09:08
0,bun,3,127,2022-01-02 14:09:15
1,burgerPatty,2,127,2022-01-02 14:09:15
2,americanCheese,5,127,2022-01-02 14:09:15
3,bacon,6,127,2022-01-02 14:09:15
4,drinkCup,2,127,2022-01-02 14:09:15
5,potato,6,127,2022-01-02 14:09:15
6,chocolateChipCookie,4,127,2022-01-02 14:09:15
7,vanillaIceCream,4,127,2022-01-02 14:09:15
8,beanburgerPatty,2,127,2022-01-02 14:09:15
9,shakeCup,2,127,2022-01-02 14:09:15
10,shakeLid,2,127,2022-01-02 14:09:15
11,milk,2,127,2022-01-02 14:09:15
12,chocolateIceCream,2,127,2022-01-02 14:09:15
13,chickenPatty,1,127,2022-01-02 14:09:15
14,avocado,1,127,2022-01-02 14:09:15
0,bun,1,128,2022-01-02 14:11:52
1,burgerPatty,2,128,2022-01-02 14:11:52
2,bottledWater,1,128,2022-01-02 14:11:52
0,sugarCookie,2,129,2022-01-02 14:17:27
1,vanillaIceCream,1,129,2022-01-02 14:17:27
2,bun,4,129,2022-01-02 14:17:27
3,burgerPatty,1,129,2022-01-02 14:17:27
4,iceCreamCup,1,129,2022-01-02 14:17:27
5,chocolateIceCream,2,129,2022-01-02 14:17:27
6,beanburgerPatty,1,129,2022-01-02 14:17:27
7,americanCheese,3,129,2022-01-02 14:17:27
8,drinkCup,2,129,2022-01-02 14:17:27
9,potato,6,129,2022-01-02 14:17:27
10,beanBurgerPatty,2,129,2022-01-02 14:17:27
11,salad,1,129,2022-01-02 14:17:27
12,chickenPatty,1,129,2022-01-02 14:17:27
0,bun,4,130,2022-01-02 14:22:45
1,burgerPatty,3,130,2022-01-02 14:22:45
2,drinkCup,2,130,2022-01-02 14:22:45
3,potato,6,130,2022-01-02 14:22:45
4,beanBurgerPatty,1,130,2022-01-02 14:22:45
5,chickenPatty,1,130,2022-01-02 14:22:45
6,americanCheese,1,130,2022-01-02 14:22:45
7,avocado,1,130,2022-01-02 14:22:45
8,bacon,4,130,2022-01-02 14:22:45
0,bun,2,131,2022-01-02 14:28:58
1,burgerPatty,3,131,2022-01-02 14:28:58
2,americanCheese,3,131,2022-01-02 14:28:58
3,bacon,2,131,2022-01-02 14:28:58
4,drinkCup,1,131,2022-01-02 14:28:58
5,potato,3,131,2022-01-02 14:28:58
0,bun,2,132,2022-01-02 14:32:31
1,beanburgerPatty,1,132,2022-01-02 14:32:31
2,bacon,4,132,2022-01-02 14:32:31
3,drinkCup,1,132,2022-01-02 14:32:31
4,potato,3,132,2022-01-02 14:32:31
5,chickenPatty,1,132,2022-01-02 14:32:31
6,americanCheese,1,132,2022-01-02 14:32:31
7,avocado,1,132,2022-01-02 14:32:31
0,bun,3,133,2022-01-02 14:37:29
1,burgerPatty,1,133,2022-01-02 14:37:29
2,bacon,4,133,2022-01-02 14:37:29
3,beanburgerPatty,2,133,2022-01-02 14:37:29
